"idx"	"value"	"predict"	"group"
"93496"	"chr2|-|a|ENSG00000197635|162047498|GSM4117921"	0.445544444444444	0.0785602182149887	"up"
"93497"	"chr2|-|a|ENSG00000197635|162047501|GSM4117921"	-0.420976470588235	-0.0275534093379974	"down"
"93498"	"chr2|-|a|ENSG00000128656|174846957|GSM4117921"	0.374416149068323	0.260938584804535	"up"
"93499"	"chr2|-|a|ENSG00000115414|215393203|GSM4117921"	-0.227908536585366	-0.0560148023068904	"down"
"93500"	"chr3|-|a|ENSG00000047849|47853039|GSM4117921"	0.185293193717277	0.179894149303436	"up"
"93501"	"chr3|-|a|ENSG00000164045|48159085|GSM4117921"	0.317253807106599	0.279953628778458	"up"
"93502"	"chr3|-|a|ENSG00000164045|48159455|GSM4117921"	0.321455026455026	0.265571504831314	"up"
"93503"	"chr3|-|a|ENSG00000164045|48164437|GSM4117921"	0.397479452054795	0.340919971466064	"up"
"93504"	"chr3|-|a|ENSG00000164045|48165893|GSM4117921"	0.354654970760234	0.29922753572464	"up"
"93505"	"chr3|-|a|ENSG00000164045|48167944|GSM4117921"	0.287458100558659	0.307661473751068	"up"
"93506"	"chr3|-|a|ENSG00000164045|48174457|GSM4117921"	0.31675	0.299821943044662	"up"
"93507"	"chr3|-|a|ENSG00000164045|48177442|GSM4117921"	0.224975155279503	0.288531571626663	"up"
"93508"	"chr3|-|a|ENSG00000164045|48177988|GSM4117921"	0.280280701754386	0.263712257146835	"up"
"93509"	"chr3|-|a|ENSG00000164045|48180840|GSM4117921"	0.293813664596273	0.270732164382935	"up"
"93510"	"chr3|-|a|ENSG00000164045|48183030|GSM4117921"	0.263730263157895	0.267049878835678	"up"
"93511"	"chr3|-|a|ENSG00000164045|48183836|GSM4117921"	0.425831081081081	0.390439331531525	"up"
"93512"	"chr3|-|a|ENSG00000164045|48184695|GSM4117921"	0.355582781456953	0.338920384645462	"up"
"93513"	"chr3|+|a|ENSG00000178252|49014209|GSM4117921"	0.202089136490251	0.219611167907715	"up"
"93514"	"chr3|-|a|ENSG00000172037|49122370|GSM4117921"	0.152432176656151	0.109170198440552	"up"
"93515"	"chr3|-|a|ENSG00000065534|123620336|GSM4117921"	0.165485148514851	0.0504227019846439	"up"
"93516"	"chr3|-|a|ENSG00000175455|123955965|GSM4117921"	0.32571270718232	0.184496000409126	"up"
"93517"	"chr3|+|a|ENSG00000152601|152299404|GSM4117921"	-0.243687285223367	-0.179674506187439	"down"
"93518"	"chr3|-|a|ENSG00000163584|170868134|GSM4117921"	0.168991176470588	0.177783310413361	"up"
"93519"	"chr3|-|a|ENSG00000133657|194412288|GSM4117921"	-0.211279569892473	0.0634914636611938	"down"
"93520"	"chr4|-|a|ENSG00000109736|2932758|GSM4117921"	0.152233766233766	0.144042208790779	"up"
"93521"	"chr4|+|a|ENSG00000168214|26386352|GSM4117921"	-0.167944	0.001467078924179	"down"
"93522"	"chr4|-|a|ENSG00000152795|82424883|GSM4117921"	0.211541884816754	0.131060242652893	"up"
"93523"	"chr4|-|a|ENSG00000138674|82842481|GSM4117921"	-0.233509146341463	-0.132965818047523	"down"
"93524"	"chr5|+|a|ENSG00000164171|53064911|GSM4117921"	-0.154623853211009	-0.0025092549622058	"down"
"93525"	"chr5|-|a|ENSG00000145736|71035796|GSM4117921"	0.170402857142857	0.181553438305855	"up"
"93526"	"chr5|-|a|ENSG00000145736|71042284|GSM4117921"	0.197934844192634	0.196752399206161	"up"
"93527"	"chr5|-|a|ENSG00000145736|71045507|GSM4117921"	0.185460893854749	0.220708310604095	"up"
"93528"	"chr5|-|a|ENSG00000145736|71048113|GSM4117921"	0.220040462427746	0.207988172769547	"up"
"93529"	"chr5|-|a|ENSG00000145736|71048849|GSM4117921"	0.218161764705882	0.227330297231674	"up"
"93530"	"chr5|-|a|ENSG00000145736|71049158|GSM4117921"	0.239483180428134	0.195175945758819	"up"
"93531"	"chr5|-|a|ENSG00000145736|71060170|GSM4117921"	0.162163793103448	0.175029382109642	"up"
"93532"	"chr5|-|a|ENSG00000145736|71061308|GSM4117921"	0.179798913043478	0.194809228181839	"up"
"93533"	"chr5|-|a|ENSG00000145736|71061765|GSM4117921"	0.167011461318052	0.1721101552248	"up"
"93534"	"chr5|-|a|ENSG00000145736|71062796|GSM4117921"	0.15346587537092	0.17429693043232	"up"
"93535"	"chr5|+|a|ENSG00000153113|96740744|GSM4117921"	-0.219465045592705	0.0012156404554843	"down"
"93536"	"chr5|-|a|ENSG00000113083|122077001|GSM4117921"	-0.193191011235955	-0.146555140614509	"down"
"93537"	"chr5|+|a|ENSG00000113716|150006472|GSM4117921"	0.28156678700361	0.28887540102005	"up"
"93538"	"chr5|+|a|ENSG00000113716|150010110|GSM4117921"	0.270910344827586	0.28497713804245	"up"
"93539"	"chr5|+|a|ENSG00000113716|150012254|GSM4117921"	0.290654411764706	0.287679821252823	"up"
"93540"	"chr5|+|a|ENSG00000113716|150018565|GSM4117921"	0.240748251748252	0.289607256650925	"up"
"93541"	"chr5|+|a|ENSG00000113716|150024261|GSM4117921"	0.2592156133829	0.276854246854782	"up"
"93542"	"chr5|+|a|ENSG00000113716|150026705|GSM4117921"	0.186316129032258	0.249719977378845	"up"
"93543"	"chr5|+|a|ENSG00000113716|150027019|GSM4117921"	0.335451127819549	0.292296767234802	"up"
"93544"	"chr5|+|a|ENSG00000113716|150030740|GSM4117921"	0.392260869565217	0.323418974876404	"up"
"93545"	"chr5|+|a|ENSG00000113716|150032453|GSM4117921"	0.224217125382263	0.225623518228531	"up"
"93546"	"chr5|+|a|ENSG00000113716|150036635|GSM4117921"	0.176231671554252	0.229494214057922	"up"
"93547"	"chr5|+|a|ENSG00000113716|150037399|GSM4117921"	0.256837370242215	0.295352846384048	"up"
"93548"	"chr5|+|a|ENSG00000113716|150040747|GSM4117921"	0.228018575851393	0.257685840129852	"up"
"93549"	"chr5|+|a|ENSG00000113716|150041784|GSM4117921"	0.253425219941349	0.234669297933578	"up"
"93550"	"chr5|+|a|ENSG00000113716|150045465|GSM4117921"	0.218449720670391	0.21606633067131	"up"
"93551"	"chr5|+|a|ENSG00000113716|150047623|GSM4117921"	0.233233236151603	0.201999217271805	"up"
"93552"	"chr5|+|a|ENSG00000113716|150048568|GSM4117921"	0.223628169014084	0.20854464173317	"up"
"93553"	"chr5|+|a|ENSG00000113716|150050251|GSM4117921"	0.174887573964497	0.222399443387985	"up"
"93554"	"chr5|+|a|ENSG00000113716|150051724|GSM4117921"	0.188176470588235	0.213174074888229	"up"
"93555"	"chr5|-|a|ENSG00000113282|157789513|GSM4117921"	0.155	0.225852102041245	"up"
"93556"	"chr5|-|a|ENSG00000120129|172769132|GSM4117921"	-0.209047021943573	-0.0428679995238781	"down"
"93557"	"chr5|-|a|ENSG00000120129|172769794|GSM4117921"	-0.282712802768166	-0.0985050797462463	"down"
"93558"	"chr5|-|a|ENSG00000120129|172770306|GSM4117921"	-0.389151515151515	-0.0818178057670593	"down"
"93559"	"chr5|-|a|ENSG00000122203|176359918|GSM4117921"	-0.163985465116279	-0.218738541007042	"down"
"93560"	"chr5|-|a|ENSG00000169045|179618323|GSM4117921"	0.200484455958549	0.12542524933815	"up"
"93561"	"chr5|-|a|ENSG00000169045|179619407|GSM4117921"	0.22015206185567	0.177958086133003	"up"
"93562"	"chr5|-|a|ENSG00000169045|179621035|GSM4117921"	0.179441860465116	0.116607815027237	"up"
"93563"	"chr5|-|a|ENSG00000169045|179621397|GSM4117921"	0.180726804123711	0.128461420536041	"up"
"93564"	"chr6|-|a|ENSG00000168994|3739161|GSM4117921"	0.153660792951542	0.0095159895718097	"up"
"93565"	"chr6|+|a|ENSG00000066379|30061916|GSM4117921"	0.223673024523161	0.0710247755050659	"up"
"93566"	"chr6|+|a|ENSG00000066379|30062223|GSM4117921"	0.188373983739837	0.105960488319397	"up"
"93567"	"chr6|+|a|ENSG00000066379|30064672|GSM4117921"	0.185988980716253	0.105340138077736	"up"
"93568"	"chr6|+|a|ENSG00000204592|30489725|GSM4117921"	0.312659459459459	0.293287634849548	"up"
"93569"	"chr6|+|a|ENSG00000204592|30490239|GSM4117921"	0.307701333333333	0.19737496972084	"up"
"93570"	"chr6|-|a|ENSG00000137331|30744196|GSM4117921"	0.164523333333333	0.215742886066437	"up"
"93571"	"chr6|-|a|ENSG00000204525|31269385|GSM4117921"	0.165934725848564	0.0725773274898529	"up"
"93572"	"chr6|-|a|ENSG00000204525|31270085|GSM4117921"	0.336010416666667	-0.0309438817203044	"up"
"93573"	"chr6|-|a|ENSG00000204525|31270485|GSM4117921"	0.161675324675325	0.0294975526630878	"up"
"93574"	"chr6|-|a|ENSG00000204525|31271348|GSM4117921"	0.175940104166667	-0.0089424364268779	"up"
"93575"	"chr6|-|a|ENSG00000204525|31271868|GSM4117921"	0.158788511749347	0.0329531170427799	"up"
"93576"	"chr6|+|a|ENSG00000137309|34237203|GSM4117921"	-0.185832775919732	-0.107099890708923	"down"
"93577"	"chr6|-|a|ENSG00000172432|43622804|GSM4117921"	0.173739926739927	0.207618653774261	"up"
"93578"	"chr6|-|a|ENSG00000172432|43625062|GSM4117921"	0.203298305084746	0.238077253103256	"up"
"93579"	"chr6|-|a|ENSG00000079819|130870381|GSM4117921"	0.258470338983051	0.495053082704544	"up"
"93580"	"chr6|-|a|ENSG00000079819|130876775|GSM4117921"	0.216042471042471	0.298687070608139	"up"
"93581"	"chr6|-|a|ENSG00000079819|130878250|GSM4117921"	0.325302491103203	0.15351115167141	"up"
"93582"	"chr6|-|a|ENSG00000079819|130880206|GSM4117921"	0.303913043478261	0.15314170718193	"up"
"93583"	"chr6|+|a|ENSG00000120254|150898859|GSM4117921"	0.161947882736156	0.167832672595978	"up"
"93584"	"chr6|+|a|ENSG00000120254|150905649|GSM4117921"	-0.157695167286245	-0.218439549207687	"down"
"93585"	"chr7|+|a|ENSG00000164828|848417|GSM4117921"	0.172049019607843	0.10092431306839	"up"
"93586"	"chr7|+|a|ENSG00000164828|849519|GSM4117921"	0.188736231884058	0.0961320996284484	"up"
"93587"	"chr7|+|a|ENSG00000164828|849922|GSM4117921"	0.187198830409357	0.197075933218002	"up"
"93588"	"chr7|+|a|ENSG00000164828|851383|GSM4117921"	0.163235074626866	0.0804914236068725	"up"
"93589"	"chr7|-|a|ENSG00000011275|5641376|GSM4117921"	-0.15773556231003	-0.0027987919747829	"down"
"93590"	"chr7|-|a|ENSG00000011275|5652510|GSM4117921"	-0.167120588235294	0.038872692734003	"down"
"93591"	"chr7|-|a|ENSG00000011275|5716766|GSM4117921"	-0.169716723549488	-0.0093864761292934	"down"
"93592"	"chr7|-|a|ENSG00000011275|5721172|GSM4117921"	-0.182479853479853	-0.0490927211940288	"down"
"93593"	"chr7|-|a|ENSG00000011275|5725438|GSM4117921"	-0.228186206896552	-0.0456551574170589	"down"
"93594"	"chr7|-|a|ENSG00000011275|5729596|GSM4117921"	-0.172188811188811	0.0255015827715396	"down"
"93595"	"chr7|-|a|ENSG00000011275|5730817|GSM4117921"	-0.242526748971193	-0.0123560391366481	"down"
"93596"	"chr7|-|a|ENSG00000136231|23347734|GSM4117921"	-0.170463302752294	-0.363739281892776	"down"
"93597"	"chr7|-|a|ENSG00000164548|23521840|GSM4117921"	0.198618768328446	0.206635922193527	"up"
"93598"	"chr7|-|a|ENSG00000122566|26190460|GSM4117921"	-0.333176781002638	-0.236946567893028	"down"
"93599"	"chr7|-|a|ENSG00000170667|102496964|GSM4117921"	0.191509505703422	0.18564435839653	"up"
"93600"	"chr7|-|a|ENSG00000170667|102509660|GSM4117921"	0.154259786476868	0.143638774752617	"up"
"93601"	"chr7|-|a|ENSG00000168255|102538525|GSM4117921"	0.196489417989418	0.196563273668289	"up"
"93602"	"chr7|-|a|ENSG00000168255|102540091|GSM4117921"	0.200005617977528	0.169720396399498	"up"
"93603"	"chr7|-|a|ENSG00000168255|102541303|GSM4117921"	0.164390374331551	0.187511876225471	"up"
"93604"	"chr7|-|a|ENSG00000270249|102568184|GSM4117921"	0.193939473684211	0.200701504945755	"up"
"93605"	"chr7|-|a|ENSG00000270249|102569924|GSM4117921"	0.200806878306878	0.207017421722412	"up"
"93606"	"chr7|-|a|ENSG00000267368|102637633|GSM4117921"	0.200420634920635	0.205585479736328	"up"
"93607"	"chr7|-|a|ENSG00000267368|102638834|GSM4117921"	0.172894878706199	0.197769433259964	"up"
"93608"	"chr7|-|a|ENSG00000267368|102639199|GSM4117921"	0.180129032258065	0.219989031553268	"up"
"93609"	"chr7|-|a|ENSG00000267368|102640414|GSM4117921"	0.157911764705882	0.189752072095871	"up"
"93610"	"chr7|-|a|ENSG00000228049|102666163|GSM4117921"	0.160587257617728	0.211086541414261	"up"
"93611"	"chr7|+|a|ENSG00000105974|116526524|GSM4117921"	0.255885135135135	0.187235206365585	"up"
"93612"	"chr7|-|a|ENSG00000117868|158752843|GSM4117921"	-0.187107142857143	-0.0613352842628955	"down"
"93613"	"chr8|-|a|ENSG00000120889|23028441|GSM4117921"	0.154860902255639	0.0900616645812988	"up"
"93614"	"chr8|-|a|ENSG00000077782|38429948|GSM4117921"	-0.217456747404844	-0.197952583432197	"down"
"93615"	"chr8|-|a|ENSG00000008513|133545926|GSM4117921"	-0.214442028985507	-0.0974881052970886	"down"
"93616"	"chr8|-|a|ENSG00000185189|143839549|GSM4117921"	0.274167630057803	0.219671219587326	"up"
"93617"	"chr9|-|a|ENSG00000181404|15149|GSM4117921"	0.195097872340425	0.101023823022842	"up"
"93618"	"chr9|-|a|ENSG00000181404|18492|GSM4117921"	0.258929824561404	0.178881525993347	"up"
"93619"	"chr9|-|a|ENSG00000070610|35737447|GSM4117921"	0.249869158878505	0.209293454885483	"up"
"93620"	"chr9|-|a|ENSG00000070610|35738374|GSM4117921"	0.163990099009901	0.249009966850281	"up"
"93621"	"chr9|-|a|ENSG00000070610|35738632|GSM4117921"	0.178266272189349	0.201133161783218	"up"
"93622"	"chr9|-|a|ENSG00000070610|35740123|GSM4117921"	0.16371	0.172556281089783	"up"
"93623"	"chr9|-|a|ENSG00000070610|35740362|GSM4117921"	0.259873605947955	0.181740298867226	"up"
"93624"	"chr9|-|a|ENSG00000070610|35741890|GSM4117921"	0.217265873015873	0.235229581594467	"up"
"93625"	"chr9|-|a|ENSG00000070610|35744412|GSM4117921"	0.163272108843537	0.162983819842339	"up"
"93626"	"chr9|-|a|ENSG00000070610|35744706|GSM4117921"	0.166179054054054	0.197334796190262	"up"
"93627"	"chr9|+|a|ENSG00000122707|36087693|GSM4117921"	-0.267140350877193	-0.112373739480972	"down"
"93628"	"chr9|+|a|ENSG00000160360|136349586|GSM4117921"	-0.19341447368421	0.0419799722731113	"down"
"93629"	"chr9|-|a|ENSG00000107281|137043073|GSM4117921"	0.241023255813953	0.222868114709854	"up"
"93630"	"chr10|+|a|ENSG00000169826|43163865|GSM4117921"	-0.160800970873786	0.0638292431831359	"down"
"93631"	"chr10|+|a|ENSG00000172661|45728861|GSM4117921"	0.165510135135135	0.121310114860535	"up"
"93632"	"chr10|+|a|ENSG00000172661|45751481|GSM4117921"	0.196112179487179	0.171871960163116	"up"
"93633"	"chr10|+|a|ENSG00000172661|45786611|GSM4117921"	0.153875690607735	0.177366673946381	"up"
"93634"	"chr10|-|a|ENSG00000197746|71823896|GSM4117921"	-0.156979434447301	-0.0361463390290737	"down"
"93635"	"chr10|-|a|ENSG00000107758|73439901|GSM4117921"	-0.196042483660131	-0.153124883770943	"down"
"93636"	"chr10|+|a|ENSG00000138326|78040203|GSM4117921"	-0.224217948717949	-0.14298889040947	"down"
"93637"	"chr11|+|a|ENSG00000177666|821627|GSM4117921"	0.189837837837838	-0.0034006424248218	"up"
"93638"	"chr11|+|a|ENSG00000214026|1956541|GSM4117921"	0.154693641618497	0.182526335120201	"up"
"93639"	"chr11|+|a|ENSG00000132274|5698314|GSM4117921"	0.173334841628959	0.13370868563652	"up"
"93640"	"chr11|-|a|ENSG00000149187|47468891|GSM4117921"	0.183718644067797	0.278755605220795	"up"
"93641"	"chr11|-|a|ENSG00000221968|61876455|GSM4117921"	0.282544827586207	0.226592779159546	"up"
"93642"	"chr11|-|a|ENSG00000124942|62534074|GSM4117921"	-0.152364217252396	0.0097895599901676	"down"
"93643"	"chr11|-|a|ENSG00000254772|62572742|GSM4117921"	0.175376923076923	0.179869115352631	"up"
"93644"	"chr11|-|a|ENSG00000149016|62576749|GSM4117921"	0.236966666666666	0.245396941900253	"up"
"93645"	"chr11|-|a|ENSG00000149016|62577017|GSM4117921"	0.270131386861314	0.265813887119293	"up"
"93646"	"chr11|-|a|ENSG00000149016|62577291|GSM4117921"	0.222550769230769	0.230172514915466	"up"
"93647"	"chr11|-|a|ENSG00000149016|62579030|GSM4117921"	0.190714285714286	0.255044102668762	"up"
"93648"	"chr11|-|a|ENSG00000149016|62581206|GSM4117921"	0.24753	0.338119834661484	"up"
"93649"	"chr11|-|a|ENSG00000149016|62581701|GSM4117921"	0.22503813559322	0.315073102712631	"up"
"93650"	"chr11|-|a|ENSG00000149480|62594407|GSM4117921"	0.184937007874016	0.175895392894745	"up"
"93651"	"chr11|-|a|ENSG00000149480|62594634|GSM4117921"	0.171567357512953	0.185606375336647	"up"
"93652"	"chr11|-|a|ENSG00000149480|62595070|GSM4117921"	0.190085492227979	0.166248321533203	"up"
"93653"	"chr11|-|a|ENSG00000149480|62595492|GSM4117921"	0.154829457364341	0.164117768406868	"up"
"93654"	"chr11|-|a|ENSG00000149480|62595891|GSM4117921"	0.179537662337662	0.181383401155472	"up"
"93655"	"chr11|-|a|ENSG00000149480|62596107|GSM4117921"	0.176414507772021	0.173864752054214	"up"
"93656"	"chr11|-|a|ENSG00000149480|62596337|GSM4117921"	0.173367875647668	0.172680914402008	"up"
"93657"	"chr11|-|a|ENSG00000149480|62596532|GSM4117921"	0.174379220779221	0.187192916870117	"up"
"93658"	"chr11|-|a|ENSG00000149480|62596825|GSM4117921"	0.161096256684492	0.161288052797318	"up"
"93659"	"chr11|-|a|ENSG00000149480|62597415|GSM4117921"	0.194854111405835	0.211541771888733	"up"
"93660"	"chr11|-|a|ENSG00000149480|62597712|GSM4117921"	0.154861256544503	0.159712851047516	"up"
"93661"	"chr11|-|a|ENSG00000149480|62598141|GSM4117921"	0.205010471204188	0.2082339823246	"up"
"93662"	"chr11|-|a|ENSG00000149480|62598390|GSM4117921"	0.154372703412073	0.188890978693962	"up"
"93663"	"chr11|-|a|ENSG00000149480|62598639|GSM4117921"	0.166016	0.170299664139748	"up"
"93664"	"chr11|-|a|ENSG00000149480|62600259|GSM4117921"	0.181860215053763	0.181414574384689	"up"
"93665"	"chr11|-|a|ENSG00000149480|62600689|GSM4117921"	0.217480113636364	0.230097442865372	"up"
"93666"	"chr11|-|a|ENSG00000149499|62602678|GSM4117921"	0.198411764705882	0.21184429526329	"up"
"93667"	"chr11|-|a|ENSG00000149499|62602889|GSM4117921"	0.257897790055249	0.269811362028122	"up"
"93668"	"chr11|-|a|ENSG00000149499|62603247|GSM4117921"	0.205451871657754	0.214315086603165	"up"
"93669"	"chr11|-|a|ENSG00000149499|62603816|GSM4117921"	0.210973262032086	0.208251744508743	"up"
"93670"	"chr11|-|a|ENSG00000149499|62604041|GSM4117921"	0.239128686327078	0.235550493001938	"up"
"93671"	"chr11|-|a|ENSG00000149499|62604201|GSM4117921"	0.267803977272727	0.24205008149147	"up"
"93672"	"chr11|-|a|ENSG00000149499|62605180|GSM4117921"	0.266362162162162	0.236228942871094	"up"
"93673"	"chr11|-|a|ENSG00000149499|62605773|GSM4117921"	0.220684636118598	0.211655437946319	"up"
"93674"	"chr11|-|a|ENSG00000149499|62605980|GSM4117921"	0.209461764705882	0.211009442806244	"up"
"93675"	"chr11|-|a|ENSG00000149499|62606214|GSM4117921"	0.232352941176471	0.21549853682518	"up"
"93676"	"chr11|-|a|ENSG00000149499|62607099|GSM4117921"	0.171785915492958	0.232117086648941	"up"
"93677"	"chr11|-|a|ENSG00000149499|62607821|GSM4117921"	0.173673469387755	0.233800739049911	"up"
"93678"	"chr11|-|a|ENSG00000149499|62608296|GSM4117921"	0.210959239130435	0.208447307348251	"up"
"93679"	"chr11|-|a|ENSG00000149499|62608652|GSM4117921"	0.196256983240223	0.218507885932922	"up"
"93680"	"chr11|-|a|ENSG00000149499|62608805|GSM4117921"	0.255845454545455	0.259994864463806	"up"
"93681"	"chr11|-|a|ENSG00000149499|62609132|GSM4117921"	0.26314447592068	0.260459929704666	"up"
"93682"	"chr11|-|a|ENSG00000149499|62609477|GSM4117921"	0.239461538461539	0.224378317594528	"up"
"93683"	"chr11|-|a|ENSG00000149499|62609696|GSM4117921"	0.212474137931034	0.241910874843597	"up"
"93684"	"chr11|-|a|ENSG00000149499|62610992|GSM4117921"	0.182106451612903	0.249978333711624	"up"
"93685"	"chr11|-|a|ENSG00000149499|62611596|GSM4117921"	0.284981651376147	0.335674405097961	"up"
"93686"	"chr11|-|a|ENSG00000149541|62615799|GSM4117921"	0.200216710182768	0.219312518835068	"up"
"93687"	"chr11|-|a|ENSG00000149541|62616796|GSM4117921"	0.155190600522193	0.206313788890839	"up"
"93688"	"chr11|-|a|ENSG00000149541|62617347|GSM4117921"	0.207295698924731	0.228112101554871	"up"
"93689"	"chr11|-|a|ENSG00000149541|62620671|GSM4117921"	0.172495912806539	0.2262943983078	"up"
"93690"	"chr11|-|a|ENSG00000089597|62633514|GSM4117921"	0.159423772609819	0.178978085517883	"up"
"93691"	"chr11|-|a|ENSG00000089597|62639731|GSM4117921"	0.208205405405405	0.234003782272339	"up"
"93692"	"chr11|-|a|ENSG00000255432|62649999|GSM4117921"	0.232793969849246	0.381596893072128	"up"
"93693"	"chr11|-|a|ENSG00000278615|62663159|GSM4117921"	0.183463917525773	0.187668561935425	"up"
"93694"	"chr11|-|a|ENSG00000278615|62663333|GSM4117921"	0.190984496124031	0.181253612041473	"up"
"93695"	"chr11|-|a|ENSG00000278615|62664973|GSM4117921"	0.218664948453608	0.209761887788772	"up"
"93696"	"chr11|-|a|ENSG00000162191|62676639|GSM4117921"	0.17933676092545	0.194460391998291	"up"
"93697"	"chr11|-|a|ENSG00000162191|62677005|GSM4117921"	0.171757731958763	0.17230898141861	"up"
"93698"	"chr11|-|a|ENSG00000162191|62677634|GSM4117921"	0.167765463917526	0.197824150323868	"up"
"93699"	"chr11|-|a|ENSG00000162191|62677832|GSM4117921"	0.186875968992248	0.192807912826538	"up"
"93700"	"chr11|-|a|ENSG00000162191|62678118|GSM4117921"	0.174737113402062	0.177222311496735	"up"
"93701"	"chr11|-|a|ENSG00000162191|62678408|GSM4117921"	0.201301546391752	0.195273160934448	"up"
"93702"	"chr11|-|a|ENSG00000162191|62678743|GSM4117921"	0.17630829015544	0.200948804616928	"up"
"93703"	"chr11|-|a|ENSG00000234857|62690521|GSM4117921"	0.199414507772021	0.200318455696106	"up"
"93704"	"chr11|-|a|ENSG00000234857|62690692|GSM4117921"	0.173199481865285	0.19603767991066	"up"
"93705"	"chr11|-|a|ENSG00000234857|62690867|GSM4117921"	0.211372395833333	0.202644914388657	"up"
"93706"	"chr11|-|a|ENSG00000234857|62691141|GSM4117921"	0.1886	0.202821046113968	"up"
"93707"	"chr11|-|a|ENSG00000234857|62692473|GSM4117921"	0.158225130890052	0.207519024610519	"up"
"93708"	"chr11|-|a|ENSG00000234857|62692797|GSM4117921"	0.157835978835979	0.210170686244965	"up"
"93709"	"chr11|-|a|ENSG00000234857|62694711|GSM4117921"	0.163467532467532	0.188757330179214	"up"
"93710"	"chr11|-|a|ENSG00000234857|62702549|GSM4117921"	0.17001312335958	0.216803818941116	"up"
"93711"	"chr11|-|a|ENSG00000234857|62715379|GSM4117921"	0.199698453608247	0.189791172742844	"up"
"93712"	"chr11|-|a|ENSG00000234857|62715607|GSM4117921"	0.171051546391753	0.183852612972259	"up"
"93713"	"chr11|-|a|ENSG00000234857|62715937|GSM4117921"	0.161961340206185	0.186064660549164	"up"
"93714"	"chr11|-|a|ENSG00000234857|62720191|GSM4117921"	0.175567010309278	0.167358517646789	"up"
"93715"	"chr11|-|a|ENSG00000234857|62721423|GSM4117921"	0.164684754521964	0.176682680845261	"up"
"93716"	"chr11|-|a|ENSG00000234857|62722380|GSM4117921"	0.174126288659794	0.170531928539276	"up"
"93717"	"chr11|-|a|ENSG00000234857|62722903|GSM4117921"	0.17820725388601	0.179213792085647	"up"
"93718"	"chr11|-|a|ENSG00000234857|62723726|GSM4117921"	0.162448186528497	0.175891101360321	"up"
"93719"	"chr11|-|a|ENSG00000234857|62723990|GSM4117921"	0.198997422680412	0.202372878789902	"up"
"93720"	"chr11|-|a|ENSG00000234857|62724426|GSM4117921"	0.157603626943005	0.185160875320434	"up"
"93721"	"chr11|-|a|ENSG00000168569|62790915|GSM4117921"	0.192978417266187	0.282994240522385	"up"
"93722"	"chr11|-|a|ENSG00000162231|62792514|GSM4117921"	0.187992287917738	0.185883432626724	"up"
"93723"	"chr11|-|a|ENSG00000162231|62792701|GSM4117921"	0.199966408268734	0.209589928388595	"up"
"93724"	"chr11|-|a|ENSG00000162231|62794440|GSM4117921"	0.197501291989664	0.187367558479309	"up"
"93725"	"chr11|-|a|ENSG00000162231|62795007|GSM4117921"	0.183312661498708	0.201388746500015	"up"
"93726"	"chr11|-|a|ENSG00000162231|62795943|GSM4117921"	0.205658031088083	0.202826529741287	"up"
"93727"	"chr11|-|a|ENSG00000162231|62796181|GSM4117921"	0.190457364341085	0.206891864538193	"up"
"93728"	"chr11|-|a|ENSG00000162231|62796345|GSM4117921"	0.165165374677003	0.205049246549606	"up"
"93729"	"chr11|-|a|ENSG00000162231|62796567|GSM4117921"	0.202497382198953	0.194863945245743	"up"
"93730"	"chr11|-|a|ENSG00000162231|62797238|GSM4117921"	0.203503875968992	0.220268219709396	"up"
"93731"	"chr11|-|a|ENSG00000162231|62797386|GSM4117921"	0.216691709844559	0.207937985658646	"up"
"93732"	"chr11|-|a|ENSG00000162231|62798575|GSM4117921"	0.281145077720207	0.282216995954513	"up"
"93733"	"chr11|-|a|ENSG00000162231|62800486|GSM4117921"	0.199578125	0.203753769397736	"up"
"93734"	"chr11|-|a|ENSG00000162231|62801201|GSM4117921"	0.195292428198434	0.215105444192886	"up"
"93735"	"chr11|-|a|ENSG00000162231|62801417|GSM4117921"	0.196997375328084	0.187578529119491	"up"
"93736"	"chr11|-|a|ENSG00000162231|62801631|GSM4117921"	0.213765625	0.192241966724396	"up"
"93737"	"chr11|-|a|ENSG00000162231|62801819|GSM4117921"	0.217233595800525	0.206836134195328	"up"
"93738"	"chr11|-|a|ENSG00000162231|62802046|GSM4117921"	0.188392370572207	0.216625869274139	"up"
"93739"	"chr11|-|a|ENSG00000162231|62802260|GSM4117921"	0.215871148459384	0.231874644756317	"up"
"93740"	"chr11|-|a|ENSG00000162231|62803572|GSM4117921"	0.212437142857143	0.223489582538605	"up"
"93741"	"chr11|-|a|ENSG00000162231|62803978|GSM4117921"	0.250255747126437	0.238054901361465	"up"
"93742"	"chr11|-|a|ENSG00000162236|62807628|GSM4117921"	0.204186528497409	0.211044877767563	"up"
"93743"	"chr11|-|a|ENSG00000162236|62824287|GSM4117921"	0.220710182767624	0.208109825849533	"up"
"93744"	"chr11|-|a|ENSG00000162236|62824565|GSM4117921"	0.204524804177546	0.202918022871017	"up"
"93745"	"chr11|-|a|ENSG00000162236|62825117|GSM4117921"	0.25548031496063	0.219673663377762	"up"
"93746"	"chr11|-|a|ENSG00000162236|62825339|GSM4117921"	0.260509749303621	0.233970582485199	"up"
"93747"	"chr11|-|a|ENSG00000162236|62825539|GSM4117921"	0.192757180156658	0.192711532115936	"up"
"93748"	"chr11|-|a|ENSG00000162236|62827225|GSM4117921"	0.220811023622047	0.217820435762405	"up"
