Name	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland
ENSG00000143365.19	1.34425	2.80295	2.40352
ENSG00000225556.1	0.195254	0.216455	0.293919
ENSG00000201134.1	0.0	0.302813	0.276141
ENSG00000234614.1	1.14566	1.61661	1.83694
ENSG00000196407.12	0.444824	0.573672	0.404985
ENSG00000159445.13	7.81846	7.80184	13.0122
ENSG00000285651.1	0.079255	0.071552	0.107882
ENSG00000286581.1	0.0	0.0	0.0
ENSG00000223810.2	0.0	0.0	0.0
ENSG00000197747.9	877.232	652.899	322.06
ENSG00000229021.2	0.0642175	0.028176	0.015596
ENSG00000240667.1	0.0	0.0	0.0
ENSG00000163191.6	777.493	711.58	192.447
ENSG00000232678.2	0.0	0.0	0.0
ENSG00000285818.1	0.0	0.0	0.0
ENSG00000182898.4	0.0	0.0	0.0
ENSG00000159450.13	0.427378	0.378746	0.168597
ENSG00000226716.1	0.0	0.0	0.0
ENSG00000233792.3	0.0	0.0	0.0
ENSG00000215853.3	0.0	0.0	0.0
ENSG00000237975.7	0.375845	0.531545	0.589174
ENSG00000236427.1	0.0	0.061185	0.0
ENSG00000197915.7	0.148676	0.149867	0.143297
ENSG00000143631.11	0.260283	0.333595	0.433202
ENSG00000143520.6	0.174158	0.159724	0.073063
ENSG00000183586.8	0.0	0.0	0.0
ENSG00000143536.7	0.21626	0.354744	0.708285
ENSG00000186207.5	0.0	0.0	0.0
ENSG00000169509.6	0.16107	0.190022	0.186569
ENSG00000185966.4	0.0	0.0	0.0
ENSG00000163202.5	0.0	0.0	0.0
ENSG00000244057.5	0.0	0.0	0.0
ENSG00000187238.5	0.0	0.0	0.0
ENSG00000185962.1	0.0	0.0	0.0
ENSG00000226947.1	0.0	0.0	0.0
ENSG00000285753.1	0.0	0.0	0.0
ENSG00000187223.4	0.0	0.0	0.0
ENSG00000187180.4	0.0	0.0	0.0
ENSG00000159455.9	0.124192	0.10229	0.0
ENSG00000187173.4	0.0	0.0	0.0
ENSG00000187170.6	0.0	0.0	0.0
ENSG00000198854.5	0.144527	0.125543	0.0
ENSG00000229713.1	0.0	0.0	0.0
ENSG00000233819.1	0.0	0.0	0.0
ENSG00000203786.6	0.1001	0.088666	0.029789
ENSG00000240386.4	0.0	0.0	0.0
ENSG00000186226.9	0.0	0.0	0.0
ENSG00000172155.10	0.0	0.0	0.0
ENSG00000197084.6	0.116379	0.098657	0.0
ENSG00000196734.9	0.048139	0.0	0.0
ENSG00000186844.6	0.0821435	0.0	0.0
ENSG00000235942.3	0.0	0.0	0.0
ENSG00000285946.1	0.0	0.0	0.0
ENSG00000163206.6	0.0	0.0	0.066518
ENSG00000289062.1	0.0	0.0	0.035126
ENSG00000163207.7	0.102948	0.092987	0.083922
ENSG00000224308.1	0.0	0.0	0.0
ENSG00000283227.1	0.0	0.0	0.0
ENSG00000184148.4	0.0	0.0	0.0
ENSG00000169474.4	0.291372	0.356234	0.751125
ENSG00000163209.15	0.64421	1.01039	1.72611
ENSG00000252920.1	0.0	0.0	0.0
ENSG00000234262.1	0.0	0.0	0.119539
ENSG00000169469.9	0.294111	0.344565	0.422828
ENSG00000163216.7	0.083556	0.127432	0.114436
ENSG00000241794.2	0.12841	0.321706	0.433717
ENSG00000196805.8	0.0	0.141247	0.0
ENSG00000203785.9	0.337801	0.423686	0.255216
ENSG00000244094.2	0.0	1.7353	0.0
ENSG00000229035.2	0.0	0.0	0.0
ENSG00000159516.9	0.144023	0.205906	0.0
ENSG00000229699.1	0.0	0.0	0.0
ENSG00000203784.3	0.0	0.0	0.058328
ENSG00000203783.5	0.0	0.187975	0.0
ENSG00000230779.1	0.0	0.0	0.0
ENSG00000203782.6	0.574211	0.517317	0.126336
ENSG00000159527.4	0.0214755	0.016811	0.0
ENSG00000163218.15	0.0	0.013947	0.0
ENSG00000207321.1	0.0	0.0	0.0
ENSG00000163220.11	172.471	502.363	106.778
ENSG00000163221.9	5.04509	18.2167	1.33104
ENSG00000237008.2	0.0	0.0	0.0
ENSG00000143546.10	34.6495	115.712	23.6544
ENSG00000224784.2	0.0	0.0	0.0
ENSG00000184330.12	0.0	0.0	0.0
ENSG00000203781.4	0.0	0.0	0.0
ENSG00000197364.7	0.0	0.0	0.0
ENSG00000143556.9	0.281027	0.211576	0.108936
ENSG00000263841.2	0.0	0.0	0.0
ENSG00000238279.2	3.93677	5.79916	1.29233
ENSG00000197956.10	2091.04	1270.61	483.129
ENSG00000196420.8	0.332339	0.175489	0.056609
ENSG00000196154.12	892.772	367.68	52.2845
ENSG00000188015.10	7.1214	3.55319	0.984975
ENSG00000196754.13	1.16903	1.00789	0.776108
ENSG00000285867.1	0.768525	0.927422	0.437993
ENSG00000188643.11	160.275	156.912	52.8886
ENSG00000189334.9	0.839143	1.1454	0.635812
ENSG00000189171.15	140.931	97.3159	54.8317
ENSG00000160678.12	2.80042	1.59739	1.10656
ENSG00000272030.1	5.89682	3.95785	5.59733
ENSG00000160679.13	35.9314	31.2363	26.3331
ENSG00000143553.11	53.2121	43.4166	57.1135
ENSG00000143621.17	106.379	107.021	99.0565
ENSG00000169418.10	82.5439	118.983	14.443
ENSG00000274940.1	0.986943	1.02152	0.0
ENSG00000242565.3	0.0	0.0	0.0
ENSG00000235015.1	0.0	0.0	0.0
ENSG00000199565.1	0.0	0.0	0.0
ENSG00000143624.14	70.0996	61.642	63.8011
ENSG00000243613.1	0.0	0.0	0.0
ENSG00000233222.2	0.0	0.0	0.0
ENSG00000143554.14	60.315	48.8203	10.515
ENSG00000207039.1	0.0	0.0	0.0
ENSG00000143614.10	17.4213	12.445	9.38485
ENSG00000231827.4	0.088443	0.061982	0.026365
ENSG00000223599.1	0.196999	0.215573	0.077856
ENSG00000236327.2	0.0	0.0	0.0
ENSG00000284738.2	1.34643	1.05286	0.801713
ENSG00000198837.10	45.9891	39.3165	26.9662
ENSG00000160741.17	63.9202	48.3518	40.9048
ENSG00000143570.19	84.6762	76.7759	76.363
ENSG00000276584.1	0.0	0.0	0.0
ENSG00000282386.1	1.12069	1.04953	0.982156
ENSG00000273026.1	1.01045	0.930059	1.38767
ENSG00000143578.16	9.32146	7.79133	9.68145
ENSG00000143543.15	163.673	164.556	150.794
ENSG00000272654.1	2.6872	2.83734	4.6576
ENSG00000143545.10	96.7827	97.7669	79.6873
ENSG00000177954.14	3694.88	3189.21	1700.18
ENSG00000143552.9	0.0792695	0.060246	0.037004
ENSG00000231416.1	0.141115	0.217505	0.112587
ENSG00000200220.1	0.0	0.0	0.0
ENSG00000231837.2	0.0	0.0	0.0
ENSG00000263987.1	0.0	0.0	0.0
ENSG00000143549.21	50.0392	48.2374	34.7046
ENSG00000215938.3	0.0	0.0	0.0
ENSG00000163263.7	0.362548	0.282426	0.181191
ENSG00000143612.21	132.716	131.62	122.364
ENSG00000143569.19	51.6032	44.3066	37.0871
ENSG00000201129.1	0.0	0.0	0.0
ENSG00000143575.15	97.2236	101.7	94.8637
ENSG00000252682.1	0.0	0.0	0.0
ENSG00000212292.1	0.0	0.0	0.0
ENSG00000222457.1	0.0	0.0	0.0
ENSG00000278694.1	0.0	0.0	0.0
ENSG00000143595.13	0.062556	0.077846	0.011514
ENSG00000143515.19	28.8878	23.271	9.1868
ENSG00000238365.3	0.0	0.0	0.0
ENSG00000237920.2	0.0	0.0	0.0
ENSG00000226855.1	0.149215	0.148737	0.116503
ENSG00000228013.1	0.42788	0.291138	0.289818
ENSG00000160712.13	16.7391	15.4233	7.65092
ENSG00000228264.1	0.091658	0.096117	0.059662
ENSG00000169291.10	18.9776	17.3537	6.00949
ENSG00000163239.12	12.2791	16.9358	5.30977
ENSG00000160714.10	40.0527	39.3884	31.079
ENSG00000229780.1	0.152256	0.17371	0.165254
ENSG00000286391.2	0.0	0.0	0.0
ENSG00000160716.6	0.0484955	0.061737	0.115745
ENSG00000160710.18	71.5495	60.9636	59.3224
ENSG00000287064.1	0.0	0.0	0.0
ENSG00000143603.19	0.489968	0.924393	0.325762
ENSG00000163344.6	62.9552	56.7371	90.7512
ENSG00000270361.1	0.0	0.056278	0.26574
ENSG00000163346.17	84.6897	70.5147	161.048
ENSG00000268154.2	0.178612	0.151699	0.326744
ENSG00000163348.4	27.4644	26.0823	46.4734
ENSG00000271380.1	2.7343	1.82127	2.74013
ENSG00000160691.19	118.347	137.773	78.9384
ENSG00000173207.13	18.2448	14.2874	8.00965
ENSG00000264349.1	0.0	0.0	0.0
ENSG00000160688.19	18.2018	16.1129	13.457
ENSG00000163352.6	0.048566	0.038506	0.11634
ENSG00000289103.1	0.169791	0.14761	0.240495
ENSG00000160685.14	38.6499	32.8581	44.2849
ENSG00000163354.15	3.80488	2.19207	1.40707
ENSG00000163357.11	0.546934	0.223646	0.144789
ENSG00000232093.1	2.5604	1.26171	1.53957
ENSG00000143537.14	126.046	110.331	26.5466
ENSG00000243364.8	5.75543	6.31647	14.5368
ENSG00000143590.14	2.24244	1.76477	2.86092
ENSG00000202027.1	0.0	0.0	0.0
ENSG00000169242.12	64.511	64.4471	26.9297
ENSG00000169241.19	32.4816	34.3747	46.1382
ENSG00000179085.8	51.2209	49.5624	77.1648
ENSG00000223452.3	0.0	0.0	0.0
ENSG00000163463.13	160.595	153.928	124.011
ENSG00000163462.19	0.697531	1.02631	0.431148
ENSG00000185499.17	11.6387	16.0927	5.37358
ENSG00000231064.8	2.92383	2.79973	2.49833
ENSG00000169231.13	25.2629	24.2627	12.8081
ENSG00000173171.15	17.0146	14.5175	15.3435
ENSG00000236263.1	4.5482	4.09411	3.1
ENSG00000160766.15	2.1198	2.6981	3.82467
ENSG00000236675.1	0.888334	0.566909	1.26614
ENSG00000177628.16	16.9452	15.7475	26.4098
ENSG00000160767.22	22.9612	21.3857	24.2674
ENSG00000116521.11	54.2357	49.5117	67.9565
ENSG00000176444.19	45.323	41.1547	53.8773
ENSG00000143630.10	3.82927	3.0165	5.43471
ENSG00000143627.19	0.050001	0.044781	0.031153
ENSG00000160752.15	64.6672	50.5064	68.2984
ENSG00000225855.7	10.1495	7.70206	7.70201
ENSG00000160753.16	29.6554	21.8173	20.9576
ENSG00000116539.14	21.721	16.6549	13.6299
ENSG00000283701.1	0.0	0.0	0.0
ENSG00000207134.1	0.0	0.0	0.0
ENSG00000227773.1	0.0	0.0	0.0
ENSG00000207144.1	0.0	0.0	0.0
ENSG00000237872.4	0.0575495	0.051811	0.027692
ENSG00000235919.5	3.79129	2.52086	3.05625
ENSG00000271267.1	0.880601	0.590658	0.818156
ENSG00000225082.2	0.0	0.0	0.0
ENSG00000223503.1	0.086201	0.044876	0.066385
ENSG00000232519.2	0.0	0.0	0.0
ENSG00000125459.17	12.1492	9.15386	6.78504
ENSG00000246203.2	0.807216	0.436593	0.241259
ENSG00000287839.1	3.65525	2.6168	0.918057
ENSG00000163374.20	38.1806	32.9922	24.4367
ENSG00000132676.16	43.0127	39.3792	40.4529
ENSG00000227673.1	0.0	0.0	0.0
ENSG00000203761.5	6.26899	4.31145	4.09946
ENSG00000116580.20	16.2318	11.447	8.20324
ENSG00000234937.1	0.168945	0.212032	0.128282
ENSG00000132718.9	13.5169	10.7951	5.26369
ENSG00000283442.1	0.0	0.0	0.0
ENSG00000143622.11	21.0688	20.6918	13.4534
ENSG00000132680.11	37.4774	28.6257	26.6993
ENSG00000207475.1	0.0	0.0	0.223459
ENSG00000173080.6	0.0807635	0.121554	0.0
ENSG00000116584.21	46.4714	40.759	7.55369
ENSG00000277817.1	0.0	0.0	0.0
ENSG00000273002.1	1.40686	0.875041	0.242717
ENSG00000224276.1	0.0	0.073109	0.0
ENSG00000285677.2	0.107441	0.128691	0.093817
ENSG00000163479.14	164.773	174.273	217.527
ENSG00000160803.8	31.8501	27.2139	23.3847
ENSG00000116586.12	40.3733	41.7653	48.3601
ENSG00000132698.15	0.237356	0.182249	0.108655
ENSG00000254726.3	0.367373	0.507205	0.247861
ENSG00000160789.24	190.657	162.623	102.741
ENSG00000196189.14	4.55101	5.05181	0.944495
ENSG00000252236.1	0.0	0.0	0.0
ENSG00000160785.14	10.7582	12.035	9.15277
ENSG00000160783.19	48.7747	43.6014	38.3101
ENSG00000242252.2	5.59161	8.75732	8.96557
ENSG00000160781.17	2.99777	3.01271	2.05806
ENSG00000198952.8	48.6401	47.93	70.2124
ENSG00000163472.19	4.79823	4.13739	6.4445
ENSG00000198715.13	23.4094	22.0564	42.8594
ENSG00000189030.10	0.0	0.0	0.0
ENSG00000163468.15	94.2097	101.678	143.477
ENSG00000163467.12	0.354766	0.542423	1.12771
ENSG00000132677.13	0.0	0.0	1.3563
ENSG00000237390.1	0.008562	0.006663	0.005921
ENSG00000125462.19	0.0304645	0.033079	0.031298
ENSG00000207933.3	0.0	0.0	0.0
ENSG00000116604.19	55.8549	38.9485	36.9513
ENSG00000206651.1	0.0	0.0	0.0
ENSG00000288835.1	0.0	0.0	0.0
ENSG00000289593.1	0.0539405	0.100616	0.168288
ENSG00000260460.1	0.0412045	0.0	0.0
ENSG00000183856.11	0.522987	0.505136	0.722656
ENSG00000187862.13	0.0799095	0.102636	0.043383
ENSG00000163382.13	16.2393	15.7418	21.0594
ENSG00000160818.17	28.1874	32.1874	24.3445
ENSG00000272971.1	0.680242	0.468901	0.174556
ENSG00000132702.13	1.72803	1.25309	0.624274
ENSG00000272068.1	0.219483	0.119253	1.28913
ENSG00000132692.19	0.258896	0.226202	0.34356
ENSG00000272405.1	0.404342	0.436729	5.06262
ENSG00000229953.1	0.409463	0.405729	3.4585
ENSG00000132688.11	54.5514	63.1269	11.6566
ENSG00000237588.2	0.0	0.0	0.0
ENSG00000285570.1	0.0	0.0	0.0
ENSG00000143320.9	17.3456	15.6062	7.4068
ENSG00000223356.1	1.16656	0.850633	0.658092
ENSG00000143319.17	12.805	14.1386	10.4761
ENSG00000143303.12	23.3044	20.6132	24.0531
ENSG00000143314.12	56.7679	55.5056	64.0473
ENSG00000143321.19	103.499	104.941	85.7649
ENSG00000143294.15	52.3385	48.0063	39.164
ENSG00000287624.1	0.0	0.0	0.0
ENSG00000027869.12	1.55771	4.96044	0.865369
ENSG00000198400.13	0.290757	2.52362	0.586159
ENSG00000027644.5	0.108123	0.937405	0.175302
ENSG00000187800.14	61.8693	42.6015	12.3527
ENSG00000160838.14	0.360451	0.616211	0.500871
ENSG00000132694.19	22.6561	17.0507	20.3934
ENSG00000211581.1	0.658875	0.575138	0.527122
ENSG00000266160.2	0.0	0.0	0.0
ENSG00000237842.2	0.0639365	0.060898	0.050292
ENSG00000224520.2	0.0435285	0.237517	0.140409
ENSG00000253831.3	0.0259005	0.0	0.0
ENSG00000117036.12	10.9393	11.7999	4.97349
ENSG00000235700.1	0.0	0.136359	0.091295
ENSG00000229961.3	0.0049155	0.0	0.0
ENSG00000284592.2	0.0	0.0	0.0
ENSG00000228239.1	0.0	0.0	0.0
ENSG00000271736.2	0.0	0.205239	0.0
ENSG00000286073.1	0.0	0.067702	0.0
ENSG00000286151.1	0.0	0.027689	0.0
ENSG00000286005.1	0.0	0.0	0.0
ENSG00000143297.19	0.042422	0.116341	0.019394
ENSG00000163518.11	0.0	0.0	0.0
ENSG00000236731.1	0.0	0.0	0.0
ENSG00000233712.1	0.0	0.0	0.0
ENSG00000160856.21	0.145399	0.209951	0.037662
ENSG00000227217.1	0.0	0.0	0.0
ENSG00000231700.3	0.0	0.0	0.0
ENSG00000232366.1	0.0	0.0	0.0
ENSG00000132704.16	0.0381765	0.157583	0.023097
ENSG00000163534.15	0.0652965	0.232808	0.029042
ENSG00000073754.6	0.0	0.041717	0.034065
ENSG00000227425.1	0.0	0.0	0.0
ENSG00000236957.7	0.0	0.0	0.0
ENSG00000183853.18	39.2943	32.7763	17.892
ENSG00000226520.1	0.155564	0.075257	0.057645
ENSG00000288460.1	0.0	0.0	0.0
ENSG00000231666.7	0.177925	0.169749	0.024472
ENSG00000227295.2	0.109358	0.119296	0.036979
ENSG00000158473.8	2.2158	2.58054	1.84365
ENSG00000229914.1	0.051456	0.0	0.0
ENSG00000176320.2	0.0290625	0.0135	0.0
ENSG00000158477.7	0.0687575	0.037562	0.0
ENSG00000230942.1	0.0	0.0	0.0
ENSG00000158481.13	1.04255	0.416086	0.071586
ENSG00000158485.11	0.11909	0.055439	0.0
ENSG00000158488.16	0.24134	0.082007	0.027178
ENSG00000186306.1	0.0	0.0	0.0
ENSG00000180708.6	0.0	0.0	0.0
ENSG00000203758.4	0.0	0.0	0.0
ENSG00000236257.1	0.088186	0.082496	0.046077
ENSG00000173285.5	0.0	0.0	0.0
ENSG00000198965.5	0.0	0.0	0.0
ENSG00000236656.1	0.0	0.0	0.0
ENSG00000198703.2	0.0	0.0	0.0
ENSG00000227445.1	0.0	0.0	0.0
ENSG00000231434.1	0.0357705	0.047701	0.054026
ENSG00000197532.3	0.0	0.0	0.0
ENSG00000186440.3	0.0	0.0	0.0
ENSG00000279111.2	0.0	0.0	0.0
ENSG00000198967.5	0.0110525	0.008959	0.0
ENSG00000163554.15	0.156555	0.137279	0.019768
ENSG00000231237.1	0.0	0.0	0.0
ENSG00000196171.3	0.0	0.0	0.0
ENSG00000203757.2	0.0	0.0	0.0
ENSG00000180437.5	0.0	0.0	0.0
ENSG00000226949.1	0.0	0.0	0.0
ENSG00000197403.5	0.0	0.0	0.0
ENSG00000180433.6	0.0	0.0	0.0
ENSG00000188340.3	0.0	0.0	0.0
ENSG00000229724.1	0.0	0.0	0.0
ENSG00000180409.3	0.0	0.0	0.0
ENSG00000163563.8	11.2424	9.44462	9.93955
ENSG00000229849.1	0.0	0.0	0.0
ENSG00000163564.15	2.46792	1.8042	0.187643
ENSG00000163565.20	122.81	116.386	40.854
ENSG00000163568.15	0.679543	0.885216	0.234971
ENSG00000233473.2	0.430483	0.215967	0.0
ENSG00000162706.13	15.5298	16.6863	1.11154
ENSG00000222552.1	0.0	0.0	0.0
ENSG00000225670.4	9.04691	6.26079	0.459557
ENSG00000213088.12	354.902	218.129	7.95892
ENSG00000215846.6	0.0	0.0	0.0
ENSG00000248642.1	0.0	0.0	0.0
ENSG00000179639.11	3.23875	1.17683	0.49433
ENSG00000196266.6	0.0	0.0	0.0
ENSG00000228560.1	0.0	0.0	0.0
ENSG00000248442.2	0.0	0.0	0.0
ENSG00000251686.1	0.0	0.0	0.0
ENSG00000249197.1	0.0	0.0	0.0
ENSG00000249730.1	0.0	0.0	0.0
ENSG00000196184.10	0.0	0.0	0.0
ENSG00000224943.1	0.0	0.0	0.0
ENSG00000289484.1	0.0	0.0	0.0
ENSG00000184155.8	0.0	0.0	0.0
ENSG00000231100.1	0.0	0.0	0.0
ENSG00000271890.1	0.0	0.0	0.0
ENSG00000132703.4	0.0	0.0	0.067543
ENSG00000158731.2	0.0	0.0	0.0
ENSG00000276632.1	0.0	0.0	0.0
ENSG00000223603.1	0.0	0.0	0.0
ENSG00000132693.12	0.339827	0.252597	0.378797
ENSG00000235226.1	0.0	0.0	0.0
ENSG00000288775.1	3.41668	1.87078	0.20171
ENSG00000158716.9	96.1757	86.8351	105.91
ENSG00000181036.14	1.21578	0.953626	0.333354
ENSG00000158714.11	4.99958	4.49764	4.80304
ENSG00000256029.6	0.412251	0.293675	0.359448
ENSG00000188004.11	1.61227	0.711131	1.98668
ENSG00000212161.1	0.0	0.0	0.0
ENSG00000243284.1	0.454391	0.265158	0.226549
ENSG00000272668.2	2.8253	2.55403	2.83477
ENSG00000213085.10	2.43222	1.1477	0.213268
ENSG00000266458.1	0.0	0.0	0.0
ENSG00000287040.1	0.0954955	0.032312	0.0
ENSG00000279430.1	0.749954	0.563224	0.0
ENSG00000158710.15	450.165	457.199	140.634
ENSG00000085552.18	0.102408	4.98982	0.063106
ENSG00000162723.10	0.410778	0.172418	0.0
ENSG00000224259.8	2.57485	4.56935	0.070263
ENSG00000273933.1	0.0	0.042232	0.0
ENSG00000177807.10	0.11564	0.118391	0.095294
ENSG00000237409.2	0.161481	0.09792	0.0
ENSG00000143315.8	6.13454	4.77558	5.85434
ENSG00000225279.2	0.142981	0.349748	0.0
ENSG00000162728.5	0.0646	0.09987	0.034199
ENSG00000162729.14	35.7098	33.822	25.9934
ENSG00000018625.15	62.9709	39.2572	1.74818
ENSG00000132681.17	0.114462	0.09001	0.021669
ENSG00000143318.13	1.37245	0.983432	0.404825
ENSG00000227741.1	1.43125	1.28629	0.68073
ENSG00000162734.13	281.71	292.45	104.654
ENSG00000132716.19	82.3498	60.5744	62.3
ENSG00000228606.3	0.975691	0.754684	1.08245
ENSG00000224261.2	0.567952	1.00255	0.798847
ENSG00000162735.19	67.6027	61.2426	44.1773
ENSG00000122218.16	88.5838	82.8045	64.3195
ENSG00000235082.2	0.499509	0.473265	0.426339
ENSG00000202078.1	1.92243	1.43936	0.531787
ENSG00000162736.17	71.384	63.506	55.3378
ENSG00000171786.6	0.261516	0.380575	0.218901
ENSG00000201608.1	0.0	0.0	0.0
ENSG00000162738.6	2.59592	2.82514	0.737455
ENSG00000162739.14	1.54007	2.15294	0.611729
ENSG00000234425.1	0.0	0.0	0.0
ENSG00000066294.15	4.76547	3.43025	2.35545
ENSG00000117090.16	0.798227	1.21992	0.140873
ENSG00000235101.1	0.0	0.0	0.0
ENSG00000228863.8	0.069404	0.079998	0.016694
ENSG00000117091.10	2.30927	3.53318	0.676914
ENSG00000026751.17	1.29756	1.54642	0.308864
ENSG00000275801.1	0.0	0.0	0.0
ENSG00000274562.1	0.0	0.0	0.0
ENSG00000122224.18	0.643635	0.968858	0.09443
ENSG00000122223.13	0.545939	2.20332	0.172911
ENSG00000226003.2	0.0	0.0	0.0
ENSG00000179914.5	0.213864	451.684	0.174834
ENSG00000213080.3	0.221796	0.202972	0.460955
ENSG00000232188.1	0.0	0.174855	0.0
ENSG00000198358.4	0.0	0.187981	0.0
ENSG00000233691.2	0.0	0.0	0.0
ENSG00000158764.7	0.0	6.86578	0.0
ENSG00000158769.18	39.1318	37.1114	37.0776
ENSG00000232879.2	0.0	0.0	0.185615
ENSG00000215845.11	18.9607	27.3342	66.2511
ENSG00000158773.14	72.28	60.0122	55.3429
ENSG00000289121.1	0.393529	0.255994	0.138346
ENSG00000186517.14	12.5152	12.0912	6.37527
ENSG00000143217.9	0.271173	0.161272	0.07834
ENSG00000228917.1	0.0	0.0	0.0
ENSG00000162755.14	2.81664	1.64025	13.093
ENSG00000143256.5	105.743	135.568	90.2389
ENSG00000158793.14	25.7144	23.9	53.5629
ENSG00000158796.17	44.1669	42.7528	24.7755
ENSG00000238934.1	0.0	0.0	0.0
ENSG00000143222.12	67.0945	71.4424	72.57
ENSG00000224985.1	2.47162	2.82617	3.8378
ENSG00000143258.16	25.3271	23.0924	25.4614
ENSG00000143224.18	18.3414	15.2313	23.5371
ENSG00000158850.15	28.3091	42.2788	25.4178
ENSG00000158859.10	24.2669	91.3868	4.88203
ENSG00000158864.13	54.2595	61.8115	86.8218
ENSG00000158869.11	84.3846	129.257	55.2092
ENSG00000158874.11	0.16924	0.434164	0.311769
ENSG00000158882.15	10.6741	12.0113	8.14616
ENSG00000284035.1	0.0	0.0	0.0
ENSG00000143257.12	0.324332	0.413573	0.156187
ENSG00000248485.2	1.61617	1.57235	0.513342
ENSG00000158887.19	9.61771	7.47729	4.24488
ENSG00000143252.16	57.5054	56.6893	105.403
ENSG00000289106.1	7.98711	9.02601	12.0532
ENSG00000188931.4	2.73097	2.59739	3.1987
ENSG00000288670.1	5.15094	4.89425	6.03018
ENSG00000236484.2	0.0	0.0	0.0
ENSG00000289141.1	0.305341	0.451372	0.41401
ENSG00000283696.1	1.1713	1.36485	0.630342
ENSG00000288093.1	0.558794	0.481782	0.244266
ENSG00000283360.1	0.126554	0.127637	0.042196
ENSG00000215840.3	0.25647	0.297713	0.130934
ENSG00000277882.1	0.0	0.0	0.0
ENSG00000283317.1	1.87441	1.3849	0.510356
ENSG00000143226.15	11.3754	19.2754	8.61639
ENSG00000173110.8	4.21668	14.3091	5.33988
ENSG00000224203.2	0.0	0.0	0.0
ENSG00000203747.12	18.2313	25.3482	34.7722
ENSG00000224515.1	0.0	0.0	0.0
ENSG00000244682.8	13.1692	10.4625	5.14081
ENSG00000225217.1	35.7658	32.9033	17.4609
ENSG00000231586.2	0.0	0.0	0.0
ENSG00000162747.12	1.25832	4.27567	0.402433
ENSG00000072694.22	16.4897	13.9659	2.98038
ENSG00000234211.2	0.32661	0.179392	0.054852
ENSG00000213075.7	0.151601	0.076221	0.018596
ENSG00000199595.1	0.0	0.0	0.0
ENSG00000132185.18	0.076667	0.087747	0.023285
ENSG00000162746.14	1.00705	0.869566	0.565553
ENSG00000241347.3	0.0	0.0	0.0
ENSG00000081721.12	23.0355	18.9799	12.7494
ENSG00000226889.3	0.25324	0.174696	0.101341
ENSG00000118217.7	10.8119	10.106	7.28546
ENSG00000229808.1	0.517657	1.14647	0.330501
ENSG00000162745.11	33.7429	19.2785	8.1457
ENSG00000227818.1	0.0	0.0	0.0
ENSG00000198929.13	0.448965	0.382642	0.455643
ENSG00000285636.2	0.0	0.0	0.0
ENSG00000266144.1	0.0	0.0	0.0
ENSG00000227094.1	0.0	0.0	0.0
ENSG00000252262.1	0.0	0.0	0.0
ENSG00000207729.3	0.0	0.0	0.0
ENSG00000171722.13	0.117836	0.084689	0.140216
ENSG00000239887.6	3.19264	3.18849	4.38205
ENSG00000198574.6	0.445347	0.438248	0.040287
ENSG00000227243.3	0.0	0.0	0.0
ENSG00000152332.16	24.4135	23.4582	23.9843
ENSG00000227941.1	0.0	0.0	0.0
ENSG00000259788.1	0.0	0.0	0.0
ENSG00000117143.13	108.788	109.193	52.7615
ENSG00000272574.1	5.77746	5.02508	2.39356
ENSG00000162733.19	60.6885	50.5211	82.0347
ENSG00000243173.3	0.373497	0.225497	0.528011
ENSG00000132196.16	6.44871	6.40905	13.8305
ENSG00000185860.14	0.0353475	0.015906	0.0
ENSG00000230739.1	0.0	0.0	0.0
ENSG00000227667.1	0.0	0.0	0.0
ENSG00000117152.14	0.486576	4.57085	2.76571
ENSG00000143248.13	188.222	149.428	52.7024
ENSG00000232892.1	0.0	0.0	0.00628
ENSG00000225755.2	0.0	0.0	0.0
ENSG00000232995.7	0.43204	0.371543	0.636578
ENSG00000237756.1	0.0	0.0	0.060056
ENSG00000143228.13	0.545814	0.453023	0.623828
ENSG00000225122.1	0.0	0.0	0.0
ENSG00000200327.1	0.0	0.0	0.0
ENSG00000212527.1	0.0	0.0	0.0
ENSG00000228289.1	0.0	0.0	0.0
ENSG00000212538.2	0.0	0.0	0.0
ENSG00000225719.2	0.0	0.0	0.0
ENSG00000199849.1	0.0	0.0	0.0
ENSG00000213070.3	0.0	0.0	0.0
ENSG00000185630.19	17.2919	20.7919	23.011
ENSG00000207082.1	0.0	0.0	0.0
ENSG00000269887.1	1.49873	2.15268	1.27778
ENSG00000276359.1	0.0	0.0	0.0
ENSG00000233693.1	0.0	0.028607	0.022919
ENSG00000271917.1	0.0	0.040997	0.050756
ENSG00000201987.1	0.0	0.0	0.0
ENSG00000289408.1	0.0	0.0	0.0
ENSG00000225487.2	0.0	0.0	0.0
ENSG00000201270.1	0.0	0.0	0.0
ENSG00000162761.14	0.909532	0.153067	0.0
ENSG00000224702.1	0.0	0.0	0.0
ENSG00000238022.2	0.0	0.0	0.0
ENSG00000143171.13	1.7706	3.02422	0.312801
ENSG00000237463.7	0.0	0.0	0.0
ENSG00000230748.1	0.0	0.0	0.0
ENSG00000162763.4	0.0	0.0	0.0
ENSG00000237783.2	0.0	0.0	0.0
ENSG00000236206.2	0.0	0.0	0.0
ENSG00000143198.13	67.3386	60.7205	42.4032
ENSG00000143149.13	82.739	77.5423	153.721
ENSG00000230175.1	0.157333	0.111066	0.091678
ENSG00000225272.2	0.0	0.0	0.0
